attempt,arm,shot,context,r_housekeeping,J,J_centered,p_generated,outcome_a,planted_kappa,synthetic_only
001b,planted_synthetic_not_live,6271,0,0.6289379307,0.0823950746,0.07987981134,0.5039939906,0,0.05,true
001b,planted_synthetic_not_live,6272,1,0.5718769188,0.1061705689,0.104300622,0.5052150311,0,0.05,true
001b,planted_synthetic_not_live,6273,0,-0.4100085783,0.08372924412,0.08121398085,0.504060699,0,0.05,true
001b,planted_synthetic_not_live,6274,1,-1.248312034,0.0203883492,0.01851840227,0.5009259201,1,0.05,true
001b,planted_synthetic_not_live,6275,1,-0.8509963703,-0.02062585842,-0.02249580535,0.4988752097,0,0.05,true
001b,planted_synthetic_not_live,6276,1,0.7795967928,0.0174099175,0.01553997057,0.5007769985,1,0.05,true
001b,planted_synthetic_not_live,6277,1,0.6031387244,0.04612169346,0.04425174653,0.5022125873,0,0.05,true
001b,planted_synthetic_not_live,6278,0,0.3258666343,0.06103406869,0.05851880543,0.5029259403,0,0.05,true
001b,planted_synthetic_not_live,6279,0,-0.2400794434,0.04717399289,0.04465872963,0.5022329365,1,0.05,true
001b,planted_synthetic_not_live,6280,0,1.433691258,0.1146243192,0.112109056,0.5056054528,0,0.05,true
001b,planted_synthetic_not_live,6281,1,-1.083684644,0.05499685777,0.05312691083,0.5026563455,0,0.05,true
001b,planted_synthetic_not_live,6282,0,-0.2581505631,0.04046391704,0.03794865378,0.5018974327,0,0.05,true
001b,planted_synthetic_not_live,6283,0,0.5963059137,0.06970111477,0.0671858515,0.5033592926,0,0.05,true
001b,planted_synthetic_not_live,6284,1,0.3135806939,0.08423432032,0.08236437339,0.5041182187,1,0.05,true
001b,planted_synthetic_not_live,6285,0,1.888761014,0.1674094833,0.16489422,0.508244711,0,0.05,true
001b,planted_synthetic_not_live,6286,1,-0.8245135338,0.1196106197,0.1177406728,0.5058870336,1,0.05,true
001b,planted_synthetic_not_live,6287,0,1.898842336,0.1956084586,0.1930931954,0.5096546598,0,0.05,true
001b,planted_synthetic_not_live,6288,0,-2.213095827,0.07660218287,0.0740869196,0.503704346,0,0.05,true
001b,planted_synthetic_not_live,6289,0,0.5374377763,0.0979528444,0.09543758114,0.5047718791,1,0.05,true
001b,planted_synthetic_not_live,6290,1,1.699114355,0.1630103055,0.1611403586,0.5080570179,1,0.05,true
001b,planted_synthetic_not_live,6291,1,-0.4454975909,0.1387881271,0.1369181801,0.506845909,0,0.05,true
001b,planted_synthetic_not_live,6292,1,0.8234088981,0.1699273939,0.168057447,0.5084028723,1,0.05,true
001b,planted_synthetic_not_live,6293,0,-0.1080422374,0.1606771316,0.1581618683,0.5079080934,0,0.05,true
001b,planted_synthetic_not_live,6294,1,0.5986666034,0.1830892558,0.1812193089,0.5090609654,1,0.05,true
001b,planted_synthetic_not_live,6295,0,1.422224736,0.2354457757,0.2329305125,0.5116465256,1,0.05,true
001b,planted_synthetic_not_live,6296,1,-0.2386651662,0.2180918801,0.2162219331,0.5108110967,1,0.05,true
001b,planted_synthetic_not_live,6297,1,-0.1459690432,0.2054990658,0.2036291188,0.5101814559,0,0.05,true
001b,planted_synthetic_not_live,6298,0,0.6039128885,0.2278859049,0.2253706417,0.5112685321,0,0.05,true
001b,planted_synthetic_not_live,6299,1,-0.1597066672,0.2140252565,0.2121553095,0.5106077655,0,0.05,true
001b,planted_synthetic_not_live,6300,0,0.007488354335,0.2089881559,0.2064728926,0.5103236446,0,0.05,true
001b,planted_synthetic_not_live,6301,0,-1.648648502,0.1094269769,0.1069117136,0.5053455857,1,0.05,true
001b,planted_synthetic_not_live,6302,1,-0.03449453146,0.104923263,0.103053316,0.5051526658,0,0.05,true
001b,planted_synthetic_not_live,6303,0,-0.3635519165,0.0832713756,0.08075611234,0.5040378056,1,0.05,true
001b,planted_synthetic_not_live,6304,0,0.7766007969,0.1200269365,0.1175116732,0.5058755837,1,0.05,true
001b,planted_synthetic_not_live,6305,0,-0.837016122,0.07115940321,0.06864413994,0.503432207,0,0.05,true
001b,planted_synthetic_not_live,6306,1,-0.7746177574,0.0275072613,0.02563731437,0.5012818657,1,0.05,true
001b,planted_synthetic_not_live,6307,1,-1.700940676,-0.06001617228,-0.06188611922,0.496905694,0,0.05,true
001b,planted_synthetic_not_live,6308,0,0.6342435648,-0.02577620311,-0.02829146638,0.4985854267,0,0.05,true
001b,planted_synthetic_not_live,6309,0,-0.8536730365,-0.06814355815,-0.07065882142,0.4964670589,0,0.05,true
001b,planted_synthetic_not_live,6310,0,0.5800589315,-0.03576520495,-0.03828046822,0.4980859766,0,0.05,true
001b,planted_synthetic_not_live,6311,1,-1.778962699,-0.1191955937,-0.1210655407,0.493946723,0,0.05,true
001b,planted_synthetic_not_live,6312,1,-0.3754683075,-0.1345582364,-0.1364281833,0.4931785908,1,0.05,true
001b,planted_synthetic_not_live,6313,0,-0.3300201468,-0.1476738615,-0.1501891248,0.4924905438,0,0.05,true
001b,planted_synthetic_not_live,6314,0,-1.64480093,-0.2148567935,-0.2173720567,0.4891313972,0,0.05,true
001b,planted_synthetic_not_live,6315,0,-0.9329044639,-0.2508587028,-0.253373966,0.4873313017,1,0.05,true
001b,planted_synthetic_not_live,6316,1,-1.763284884,-0.3098705473,-0.3117404943,0.4844129753,1,0.05,true
001b,planted_synthetic_not_live,6317,0,-0.5542348805,-0.3263811669,-0.3288964302,0.4835551785,0,0.05,true
001b,planted_synthetic_not_live,6318,1,0.2997338033,-0.3027701279,-0.3046400748,0.4847679963,0,0.05,true
001b,planted_synthetic_not_live,6319,0,-1.812253196,-0.3576062224,-0.3601214856,0.4819939257,0,0.05,true
001b,planted_synthetic_not_live,6320,1,1.09697073,-0.2884376675,-0.2903076144,0.4854846193,0,0.05,true
001b,planted_synthetic_not_live,6321,1,-0.4287536576,-0.3003132534,-0.3021832003,0.48489084,0,0.05,true
001b,planted_synthetic_not_live,6322,1,-1.642325381,-0.3509062772,-0.3527762241,0.4823611888,0,0.05,true
001b,planted_synthetic_not_live,6323,0,-0.1892793692,-0.350645689,-0.3531609523,0.4823419524,1,0.05,true
001b,planted_synthetic_not_live,6324,1,-0.4970017404,-0.3636484836,-0.3655184305,0.4817240785,1,0.05,true
001b,planted_synthetic_not_live,6325,1,1.074135518,-0.2935245611,-0.2953945081,0.4852302746,0,0.05,true
001b,planted_synthetic_not_live,6326,0,0.3242005302,-0.2694875915,-0.2720028547,0.4863998573,1,0.05,true
001b,planted_synthetic_not_live,6327,1,-1.358827153,-0.3165256767,-0.3183956236,0.4840802188,0,0.05,true
001b,planted_synthetic_not_live,6328,1,1.45304158,-0.2255502097,-0.2274201566,0.4886289922,0,0.05,true
001b,planted_synthetic_not_live,6329,0,-0.6307148751,-0.2479506559,-0.2504659192,0.487476704,0,0.05,true
001b,planted_synthetic_not_live,6330,0,-0.4209468896,-0.2611849293,-0.2637001925,0.4868149904,1,0.05,true
001b,planted_synthetic_not_live,6331,1,-0.4214877402,-0.2744472401,-0.276317187,0.4861841406,0,0.05,true
001b,planted_synthetic_not_live,6332,0,-0.6634993808,-0.298007307,-0.3005225702,0.4849738715,0,0.05,true
001b,planted_synthetic_not_live,6333,0,-0.3155170492,-0.3060046603,-0.3085199236,0.4845740038,0,0.05,true
001b,planted_synthetic_not_live,6334,0,1.909311974,-0.1793948266,-0.1819100899,0.4909044955,1,0.05,true
001b,planted_synthetic_not_live,6335,0,-0.4197783115,-0.1948255356,-0.1973407989,0.4901329601,0,0.05,true
001b,planted_synthetic_not_live,6336,1,0.002312098098,-0.1897752955,-0.1916452425,0.4904177379,0,0.05,true
001b,planted_synthetic_not_live,6337,1,-2.575528508,-0.2735568709,-0.2754268179,0.4862286591,0,0.05,true
001b,planted_synthetic_not_live,6338,0,-1.443708448,-0.319053012,-0.3215682752,0.4839215862,1,0.05,true
001b,planted_synthetic_not_live,6339,1,1.423570551,-0.2373353475,-0.2392052944,0.4880397353,0,0.05,true
001b,planted_synthetic_not_live,6340,0,1.315788139,-0.1672913877,-0.169806651,0.4915096675,0,0.05,true
001b,planted_synthetic_not_live,6341,0,-1.141222139,-0.208151603,-0.2106668663,0.4894666567,0,0.05,true
001b,planted_synthetic_not_live,6342,1,-0.8704401939,-0.2378000218,-0.2396699688,0.4880165016,1,0.05,true
001b,planted_synthetic_not_live,6343,0,0.9454833455,-0.1863167252,-0.1888319884,0.4905584006,0,0.05,true
001b,planted_synthetic_not_live,6344,1,-0.7278944167,-0.2120749775,-0.2139449244,0.4893027538,1,0.05,true
001b,planted_synthetic_not_live,6345,1,-0.2259145982,-0.2167889832,-0.2186589301,0.4890670535,0,0.05,true
001b,planted_synthetic_not_live,6346,1,-0.104363974,-0.2161316671,-0.218001614,0.4890999193,1,0.05,true
001b,planted_synthetic_not_live,6347,0,1.165606415,-0.1500877869,-0.1526030502,0.4923698475,0,0.05,true
001b,planted_synthetic_not_live,6348,1,-1.130958217,-0.1947115778,-0.1965815248,0.4901709238,1,0.05,true
001b,planted_synthetic_not_live,6349,1,0.2384599954,-0.1781910523,-0.1800609992,0.49099695,1,0.05,true
001b,planted_synthetic_not_live,6350,1,1.856287464,-0.07698205178,-0.07885199871,0.4960574001,0,0.05,true
001b,planted_synthetic_not_live,6351,1,0.4417021297,-0.05430242605,-0.05617237298,0.4971913814,0,0.05,true
001b,planted_synthetic_not_live,6352,1,0.3550523872,-0.03598749892,-0.03785744586,0.4981071277,1,0.05,true
001b,planted_synthetic_not_live,6353,0,-0.6056668276,-0.06391295886,-0.06642822212,0.4966785889,1,0.05,true
001b,planted_synthetic_not_live,6354,1,-0.4853030018,-0.08575613813,-0.08762608507,0.4956186957,0,0.05,true
001b,planted_synthetic_not_live,6355,0,-1.227479336,-0.1401331747,-0.1426484379,0.4928675781,1,0.05,true
001b,planted_synthetic_not_live,6356,0,-0.7791363154,-0.172797114,-0.1753123772,0.4912343811,1,0.05,true
001b,planted_synthetic_not_live,6357,1,0.02597271044,-0.1671116826,-0.1689816295,0.4915509185,0,0.05,true
001b,planted_synthetic_not_live,6358,0,0.2518508865,-0.1496222628,-0.1521375261,0.4923931237,1,0.05,true
001b,planted_synthetic_not_live,6359,1,1.974385005,-0.03751766298,-0.03938760992,0.4980306195,1,0.05,true
001b,planted_synthetic_not_live,6360,1,0.6528167198,-0.004425142852,-0.006295089787,0.4996852455,0,0.05,true
001b,planted_synthetic_not_live,6361,1,1.717138113,0.0760304539,0.07416050696,0.5037080253,1,0.05,true
001b,planted_synthetic_not_live,6362,0,0.8807337402,0.1142246114,0.1117093481,0.5055854674,1,0.05,true
001b,planted_synthetic_not_live,6363,1,-1.690095778,0.02801889073,0.02614894379,0.5013074472,0,0.05,true
001b,planted_synthetic_not_live,6364,0,2.266908585,0.1200318995,0.1175166363,0.5058758318,1,0.05,true
001b,planted_synthetic_not_live,6365,1,1.06749554,0.1596970308,0.1578270838,0.5078913542,0,0.05,true
001b,planted_synthetic_not_live,6366,1,0.6213935766,0.1812831543,0.1794132073,0.5089706604,0,0.05,true
001b,planted_synthetic_not_live,6367,1,-2.259549679,0.07023017412,0.06836022718,0.5034180114,0,0.05,true
001b,planted_synthetic_not_live,6368,0,-1.119500624,0.02167081841,0.01915555515,0.5009577778,0,0.05,true
001b,planted_synthetic_not_live,6369,1,1.092463229,0.06520342045,0.06333347351,0.5031666737,0,0.05,true
001b,planted_synthetic_not_live,6370,1,-0.7377786751,0.03240989995,0.03053995301,0.5015269977,1,0.05,true
001b,planted_synthetic_not_live,6371,0,-0.9115352615,-0.007027483134,-0.009542746398,0.4995228627,0,0.05,true
001b,planted_synthetic_not_live,6372,0,0.01268551749,-0.00630476185,-0.008820025113,0.4995589987,1,0.05,true
001b,planted_synthetic_not_live,6373,0,-0.5338940223,-0.02950522662,-0.03202048989,0.4983989755,0,0.05,true
001b,planted_synthetic_not_live,6374,0,0.3378834872,-0.01353716235,-0.01605242562,0.4991973787,0,0.05,true
001b,planted_synthetic_not_live,6375,0,-1.077504875,-0.06128968516,-0.06380494842,0.4968097526,1,0.05,true
001b,planted_synthetic_not_live,6376,0,0.2116110848,-0.04993645616,-0.05245171943,0.497377414,1,0.05,true
001b,planted_synthetic_not_live,6377,0,-0.1135628153,-0.05402185414,-0.0565371174,0.4971731441,1,0.05,true
001b,planted_synthetic_not_live,6378,1,0.7155727758,-0.01776553995,-0.01963548688,0.4990182257,1,0.05,true
001b,planted_synthetic_not_live,6379,1,-0.696647692,-0.05094920125,-0.05281914819,0.4973590426,1,0.05,true
001b,planted_synthetic_not_live,6380,0,0.04402227652,-0.04746336303,-0.0499786263,0.4975010687,0,0.05,true
001b,planted_synthetic_not_live,6381,0,-1.799944606,-0.127870207,-0.1303854703,0.4934807265,1,0.05,true
001b,planted_synthetic_not_live,6382,1,0.2350073944,-0.1130875015,-0.1149574485,0.4942521276,1,0.05,true
001b,planted_synthetic_not_live,6383,0,0.2339366863,-0.09846520032,-0.1009804636,0.4949509768,0,0.05,true
001b,planted_synthetic_not_live,6384,1,0.4374621753,-0.07333394673,-0.07520389367,0.4962398053,1,0.05,true
001b,planted_synthetic_not_live,6385,1,-0.5102837962,-0.09732144766,-0.09919139459,0.4950404303,0,0.05,true
001b,planted_synthetic_not_live,6386,0,-0.7054589041,-0.1304126882,-0.1329279515,0.4933536024,0,0.05,true
001b,planted_synthetic_not_live,6387,1,1.204629359,-0.06009211283,-0.06196205976,0.496901897,0,0.05,true
001b,planted_synthetic_not_live,6388,1,0.1466421948,-0.05079289032,-0.05266283725,0.4973668581,0,0.05,true
001b,planted_synthetic_not_live,6389,0,0.581410243,-0.01783548433,-0.02035074759,0.4989824626,1,0.05,true
001b,planted_synthetic_not_live,6390,0,-0.09658481483,-0.02269296289,-0.02520822615,0.4987395887,0,0.05,true
001b,planted_synthetic_not_live,6391,0,0.118514984,-0.01542150309,-0.01793676635,0.4991031617,1,0.05,true
001b,planted_synthetic_not_live,6392,1,-1.724747352,-0.1048929375,-0.1067628845,0.4946618558,1,0.05,true
001b,planted_synthetic_not_live,6393,0,0.6588107948,-0.06567532857,-0.06819059184,0.4965904704,0,0.05,true
001b,planted_synthetic_not_live,6394,1,0.0672939069,-0.06030676355,-0.06217671048,0.4968911645,0,0.05,true
001b,planted_synthetic_not_live,6395,0,-0.6204381385,-0.09262395031,-0.09513921358,0.4952430393,0,0.05,true
001b,planted_synthetic_not_live,6396,1,-1.52945753,-0.1654749845,-0.1673449314,0.4916327534,0,0.05,true
001b,planted_synthetic_not_live,6397,0,-0.8114635138,-0.2016680712,-0.2041833344,0.4897908333,1,0.05,true
001b,planted_synthetic_not_live,6398,0,-0.5589685147,-0.2251612237,-0.227676487,0.4886161757,0,0.05,true
001b,planted_synthetic_not_live,6399,0,-0.119087176,-0.2260110682,-0.2285263315,0.4885736834,0,0.05,true
001b,planted_synthetic_not_live,6400,1,1.832279729,-0.1044157533,-0.1062857002,0.494685715,0,0.05,true
001b,planted_synthetic_not_live,6401,1,0.6492854444,-0.06644447456,-0.06831442149,0.4965842789,0,0.05,true
001b,planted_synthetic_not_live,6402,1,-0.3113037654,-0.08132429822,-0.08319424516,0.4958402877,1,0.05,true
001b,planted_synthetic_not_live,6403,0,-0.8508631595,-0.1235253257,-0.126040589,0.4936979706,0,0.05,true
001b,planted_synthetic_not_live,6404,0,1.244139106,-0.04917667896,-0.05169194222,0.4974154029,1,0.05,true
001b,planted_synthetic_not_live,6405,0,1.302268578,0.02175234303,0.01923707977,0.500961854,1,0.05,true
001b,planted_synthetic_not_live,6406,0,-1.610215494,-0.06011510051,-0.06263036378,0.4968684818,0,0.05,true
001b,planted_synthetic_not_live,6407,1,-1.179446649,-0.1145893986,-0.1164593455,0.4941770327,1,0.05,true
001b,planted_synthetic_not_live,6408,1,-1.758212499,-0.1862747289,-0.1881446758,0.4905927662,0,0.05,true
001b,planted_synthetic_not_live,6409,0,0.2372536255,-0.1699208472,-0.1724361104,0.4913781945,0,0.05,true
001b,planted_synthetic_not_live,6410,0,0.5462654569,-0.1376906376,-0.1402059009,0.492989705,0,0.05,true
001b,planted_synthetic_not_live,6411,0,0.9164239833,-0.08637010334,-0.0888853666,0.4955557317,1,0.05,true
001b,planted_synthetic_not_live,6412,0,-1.630837941,-0.1562400281,-0.1587552914,0.4920622354,1,0.05,true
001b,planted_synthetic_not_live,6413,0,0.5542312921,-0.124453561,-0.1269688243,0.4936515588,1,0.05,true
001b,planted_synthetic_not_live,6414,0,0.564536124,-0.09263939462,-0.09515465788,0.4952422671,0,0.05,true
001b,planted_synthetic_not_live,6415,1,-0.291447302,-0.1047541019,-0.1066240488,0.4946687976,0,0.05,true
001b,planted_synthetic_not_live,6416,0,-0.2979607286,-0.117196313,-0.1197115763,0.4940144212,0,0.05,true
001b,planted_synthetic_not_live,6417,0,-0.2308487608,-0.1262310668,-0.12874633,0.4935626835,0,0.05,true
001b,planted_synthetic_not_live,6418,1,0.1324168446,-0.1158123176,-0.1176822645,0.4941158868,1,0.05,true
001b,planted_synthetic_not_live,6419,1,0.9485496637,-0.0586598142,-0.06052976114,0.4969735119,1,0.05,true
001b,planted_synthetic_not_live,6420,1,-1.246908205,-0.1206279955,-0.1224979425,0.4938751029,1,0.05,true
001b,planted_synthetic_not_live,6421,0,-1.340173012,-0.1810073327,-0.1835225959,0.4908238702,1,0.05,true
001b,planted_synthetic_not_live,6422,0,1.701209122,-0.08003395421,-0.08254921748,0.4958725391,0,0.05,true
001b,planted_synthetic_not_live,6423,0,-0.7401104699,-0.1137482483,-0.1162635116,0.4941868244,0,0.05,true
001b,planted_synthetic_not_live,6424,1,-1.257472081,-0.1682371298,-0.1701070767,0.4914946462,1,0.05,true
001b,planted_synthetic_not_live,6425,0,0.6381160318,-0.1305311295,-0.1330463928,0.4933476804,0,0.05,true
001b,planted_synthetic_not_live,6426,0,-0.4830048725,-0.1509900675,-0.1535053307,0.4923247335,0,0.05,true
001b,planted_synthetic_not_live,6427,1,-0.9314263374,-0.1912498754,-0.1931198224,0.4903440089,1,0.05,true
001b,planted_synthetic_not_live,6428,1,-0.1112466921,-0.1921547218,-0.1940246688,0.4902987666,1,0.05,true
001b,planted_synthetic_not_live,6429,1,-0.09738238022,-0.1924552057,-0.1943251526,0.4902837424,1,0.05,true
001b,planted_synthetic_not_live,6430,0,1.007070618,-0.1283560469,-0.1308713102,0.4934564345,0,0.05,true
001b,planted_synthetic_not_live,6431,0,0.6510962286,-0.08835043431,-0.09086569757,0.4954567151,1,0.05,true
001b,planted_synthetic_not_live,6432,0,-0.2087343281,-0.09755929552,-0.1000745588,0.4949962721,0,0.05,true
001b,planted_synthetic_not_live,6433,1,-1.762173819,-0.1781752408,-0.1800451877,0.4909977406,1,0.05,true
001b,planted_synthetic_not_live,6434,1,-0.8283874364,-0.2136310943,-0.2155010412,0.4892249479,1,0.05,true
001b,planted_synthetic_not_live,6435,0,1.374587215,-0.1278451137,-0.130360377,0.4934819811,1,0.05,true
001b,planted_synthetic_not_live,6436,1,1.351988742,-0.05153363433,-0.05340358126,0.4973298209,1,0.05,true
001b,planted_synthetic_not_live,6437,1,0.1265493654,-0.04374769662,-0.04561764356,0.4977191178,0,0.05,true
001b,planted_synthetic_not_live,6438,1,0.6679680235,-0.007563615171,-0.009433562106,0.4995283219,1,0.05,true
001b,planted_synthetic_not_live,6439,0,-0.3421748785,-0.02545398422,-0.02796924748,0.4986015376,1,0.05,true
001b,planted_synthetic_not_live,6440,0,-0.8833310252,-0.07114716075,-0.07366242401,0.4963168788,0,0.05,true
001b,planted_synthetic_not_live,6441,1,0.2668262253,-0.05469857652,-0.05656852346,0.4971715738,1,0.05,true
001b,planted_synthetic_not_live,6442,1,-0.0843585597,-0.05800445475,-0.05987440169,0.4970062799,0,0.05,true
001b,planted_synthetic_not_live,6443,1,0.5285567687,-0.02606811404,-0.02793806098,0.498603097,0,0.05,true
001b,planted_synthetic_not_live,6444,0,1.335879109,0.04937985891,0.04686459565,0.5023432298,1,0.05,true
001b,planted_synthetic_not_live,6445,0,-1.969455392,-0.05630899781,-0.05882426107,0.4970587869,0,0.05,true
001b,planted_synthetic_not_live,6446,1,-0.5187622582,-0.08116721177,-0.08303715871,0.4958481421,0,0.05,true
001b,planted_synthetic_not_live,6447,1,-2.193478137,-0.1730360715,-0.1749060185,0.4912546991,0,0.05,true
001b,planted_synthetic_not_live,6448,1,1.213940081,-0.1067230969,-0.1085930438,0.4945703478,1,0.05,true
001b,planted_synthetic_not_live,6449,1,0.4317379137,-0.08306520404,-0.08493515097,0.4957532425,0,0.05,true
001b,planted_synthetic_not_live,6450,1,-1.100281087,-0.1308930653,-0.1327630123,0.4933618494,0,0.05,true
001b,planted_synthetic_not_live,6451,0,1.652910392,-0.04439472847,-0.04690999173,0.4976545004,1,0.05,true
001b,planted_synthetic_not_live,6452,1,-0.00243056528,-0.04338476835,-0.04525471528,0.4977372642,0,0.05,true
001b,planted_synthetic_not_live,6453,0,-0.688575864,-0.07464629586,-0.07716155913,0.496141922,1,0.05,true
001b,planted_synthetic_not_live,6454,1,0.2275553887,-0.06155286402,-0.06342281095,0.4968288595,1,0.05,true
001b,planted_synthetic_not_live,6455,0,0.3645707469,-0.04158818044,-0.04410344371,0.4977948278,1,0.05,true
001b,planted_synthetic_not_live,6456,0,-0.5510855222,-0.06822986631,-0.07074512958,0.4964627435,1,0.05,true
001b,planted_synthetic_not_live,6457,0,-0.06898875918,-0.07009128135,-0.07260654461,0.4963696728,1,0.05,true
001b,planted_synthetic_not_live,6458,1,-0.7122545224,-0.1049116328,-0.1067815798,0.494660921,0,0.05,true
001b,planted_synthetic_not_live,6459,1,0.2668360282,-0.08763348152,-0.08950342846,0.4955248286,0,0.05,true
001b,planted_synthetic_not_live,6460,0,-1.587937025,-0.1613518274,-0.1638670907,0.4918066455,1,0.05,true
001b,planted_synthetic_not_live,6461,1,-0.7107963272,-0.1921667063,-0.1940366532,0.4902981673,0,0.05,true
001b,planted_synthetic_not_live,6462,1,0.7112661332,-0.1471185804,-0.1489885273,0.4925505736,1,0.05,true
001b,planted_synthetic_not_live,6463,1,-1.746581801,-0.2191524058,-0.2210223527,0.4889488824,1,0.05,true
001b,planted_synthetic_not_live,6464,1,-0.3262497612,-0.2296529633,-0.2315229103,0.4884238545,1,0.05,true
001b,planted_synthetic_not_live,6465,0,-1.656897609,-0.2895426975,-0.2920579607,0.485397102,0,0.05,true
001b,planted_synthetic_not_live,6466,1,-0.809120535,-0.3175495276,-0.3194194745,0.4840290263,1,0.05,true
001b,planted_synthetic_not_live,6467,0,-1.451342016,-0.3637870003,-0.3663022635,0.4816848868,0,0.05,true
001b,planted_synthetic_not_live,6468,0,0.064347402,-0.351369995,-0.3538852583,0.4823057371,1,0.05,true
001b,planted_synthetic_not_live,6469,0,0.02538377547,-0.3411844719,-0.3436997351,0.4828150132,1,0.05,true
001b,planted_synthetic_not_live,6470,1,0.5092864207,-0.304022181,-0.3058921279,0.4847053936,1,0.05,true
001b,planted_synthetic_not_live,6471,0,0.4974978771,-0.268191113,-0.2707063763,0.4864646812,0,0.05,true
001b,planted_synthetic_not_live,6472,0,0.3215283241,-0.243361466,-0.2458767293,0.4877061635,0,0.05,true
001b,planted_synthetic_not_live,6473,0,-0.2744390801,-0.2517391205,-0.2542543837,0.4872872808,0,0.05,true
001b,planted_synthetic_not_live,6474,1,-1.030673118,-0.2937148723,-0.2955848192,0.485220759,1,0.05,true
001b,planted_synthetic_not_live,6475,0,1.206513183,-0.2093933251,-0.2119085884,0.4894045706,1,0.05,true
001b,planted_synthetic_not_live,6476,1,0.6627002975,-0.1654729347,-0.1673428816,0.4916328559,1,0.05,true
001b,planted_synthetic_not_live,6477,0,-0.3420842431,-0.1796780933,-0.1821933566,0.4908903322,0,0.05,true
001b,planted_synthetic_not_live,6478,0,1.635541344,-0.07573996086,-0.07825522412,0.4960872388,1,0.05,true
001b,planted_synthetic_not_live,6479,1,-0.8942518495,-0.1192897102,-0.1211596572,0.4939420171,1,0.05,true
001b,planted_synthetic_not_live,6480,1,-2.296631873,-0.2102054071,-0.212075354,0.4893962323,0,0.05,true
001b,planted_synthetic_not_live,6481,1,0.9931378891,-0.1532059276,-0.1550758746,0.4922462063,0,0.05,true
001b,planted_synthetic_not_live,6482,0,-0.5939866157,-0.1767491556,-0.1792644189,0.4910367791,1,0.05,true
001b,planted_synthetic_not_live,6483,0,0.1972020908,-0.1623591332,-0.1648743964,0.4917562802,0,0.05,true
001b,planted_synthetic_not_live,6484,0,-0.3285717238,-0.1744325991,-0.1769478624,0.4911526069,1,0.05,true
001b,planted_synthetic_not_live,6485,0,0.8893659696,-0.121296555,-0.1238118182,0.4938094091,1,0.05,true
001b,planted_synthetic_not_live,6486,1,0.164890757,-0.1095447998,-0.1114147467,0.4944292627,0,0.05,true
001b,planted_synthetic_not_live,6487,0,0.9655123003,-0.05373372731,-0.05624899057,0.4971875505,1,0.05,true
001b,planted_synthetic_not_live,6488,1,0.560518524,-0.022214421,-0.02408436793,0.4987957816,1,0.05,true
001b,planted_synthetic_not_live,6489,1,-0.796987983,-0.06378528697,-0.0656552339,0.4967172383,1,0.05,true
001b,planted_synthetic_not_live,6490,1,0.5541476683,-0.03154280345,-0.03341275038,0.4983293625,0,0.05,true
001b,planted_synthetic_not_live,6491,1,-0.2167434839,-0.04274593065,-0.04461587758,0.4977692061,1,0.05,true
001b,planted_synthetic_not_live,6492,0,-0.9110530463,-0.09118602824,-0.0937012915,0.4953149354,1,0.05,true
001b,planted_synthetic_not_live,6493,0,0.490270293,-0.06046806704,-0.0629833303,0.4968508335,1,0.05,true
001b,planted_synthetic_not_live,6494,0,-0.9506246947,-0.1107689648,-0.113284228,0.4943357886,0,0.05,true
001b,planted_synthetic_not_live,6495,0,-0.7558622503,-0.1488331586,-0.1513484218,0.4924325789,0,0.05,true
001b,planted_synthetic_not_live,6496,0,-1.408517739,-0.2131604156,-0.2156756789,0.4892162161,0,0.05,true
001b,planted_synthetic_not_live,6497,1,-1.496519175,-0.2730684231,-0.27493837,0.4862530815,1,0.05,true
001b,planted_synthetic_not_live,6498,0,0.2595136928,-0.2516887689,-0.2542040322,0.4872897984,1,0.05,true
001b,planted_synthetic_not_live,6499,0,2.331773455,-0.1012051184,-0.1037203816,0.4948139809,0,0.05,true
001b,planted_synthetic_not_live,6500,0,0.6100107046,-0.06811896973,-0.07063423299,0.4964682884,1,0.05,true
001b,planted_synthetic_not_live,6501,1,-1.698088829,-0.1412882026,-0.1431581496,0.4928420925,0,0.05,true
001b,planted_synthetic_not_live,6502,1,0.140804762,-0.1309136251,-0.1327835721,0.4933608214,1,0.05,true
001b,planted_synthetic_not_live,6503,0,-0.1384569438,-0.1343311704,-0.1368464336,0.4931576783,1,0.05,true
001b,planted_synthetic_not_live,6504,0,0.04845280251,-0.1284838753,-0.1309991385,0.4934500431,1,0.05,true
001b,planted_synthetic_not_live,6505,1,-1.218430926,-0.1811055118,-0.1829754587,0.4908512271,1,0.05,true
001b,planted_synthetic_not_live,6506,1,0.891538241,-0.1284332809,-0.1303032278,0.4934848386,1,0.05,true
001b,planted_synthetic_not_live,6507,0,-2.478042502,-0.2192986632,-0.2218139264,0.4889093037,1,0.05,true
001b,planted_synthetic_not_live,6508,1,0.1464865856,-0.2069538948,-0.2088238418,0.4895588079,1,0.05,true
001b,planted_synthetic_not_live,6509,0,-0.3348836696,-0.2168851281,-0.2194003914,0.4890299804,1,0.05,true
001b,planted_synthetic_not_live,6510,1,-0.7990283676,-0.2461517508,-0.2480216977,0.4875989151,0,0.05,true
001b,planted_synthetic_not_live,6511,1,-0.7855957813,-0.2740931973,-0.2759631443,0.4862018428,0,0.05,true
001b,planted_synthetic_not_live,6512,0,-1.541307756,-0.3247289721,-0.3272442353,0.4836377882,0,0.05,true
