attempt,arm,shot,context,r_housekeeping,J,J_centered,p_generated,outcome_a,planted_kappa,synthetic_only
001b,blank_synthetic,2362,1,0.4122386628,-0.3739430451,-0.3700836659,0.5,0,0.0,true
001b,blank_synthetic,2363,0,0.4777147937,-0.3380347616,-0.3343080116,0.5,0,0.0,true
001b,blank_synthetic,2364,1,-0.0007035254238,-0.3295122177,-0.3256528385,0.5,1,0.0,true
001b,blank_synthetic,2365,0,-0.5562751463,-0.3478661013,-0.3441393512,0.5,1,0.0,true
001b,blank_synthetic,2366,0,0.6728506098,-0.2984666387,-0.2947398887,0.5,0,0.0,true
001b,blank_synthetic,2367,1,-0.507919149,-0.31642659,-0.3125672107,0.5,0,0.0,true
001b,blank_synthetic,2368,1,-1.182150738,-0.3592607658,-0.3554013865,0.5,1,0.0,true
001b,blank_synthetic,2369,1,0.2106891353,-0.3380826914,-0.3342233121,0.5,1,0.0,true
001b,blank_synthetic,2370,0,0.9552593655,-0.2678194871,-0.2640927371,0.5,1,0.0,true
001b,blank_synthetic,2371,1,-1.480981454,-0.3227670343,-0.3189076551,0.5,1,0.0,true
001b,blank_synthetic,2372,1,0.2283286,-0.301759684,-0.2979003047,0.5,0,0.0,true
001b,blank_synthetic,2373,0,0.1396772645,-0.2861930872,-0.2824663372,0.5,1,0.0,true
001b,blank_synthetic,2374,1,0.3434004159,-0.2584145273,-0.254555148,0.5,1,0.0,true
001b,blank_synthetic,2375,0,0.6459392076,-0.2113286684,-0.2076019184,0.5,1,0.0,true
001b,blank_synthetic,2376,1,-0.4955801994,-0.2331733195,-0.2293139403,0.5,0,0.0,true
001b,blank_synthetic,2377,0,0.08843116183,-0.221911312,-0.218184562,0.5,1,0.0,true
001b,blank_synthetic,2378,0,1.584271603,-0.1090975156,-0.1053707655,0.5,1,0.0,true
001b,blank_synthetic,2379,1,-0.01100670943,-0.1069706881,-0.1031113088,0.5,0,0.0,true
001b,blank_synthetic,2380,1,-0.09846583438,-0.1100622064,-0.1062028272,0.5,0,0.0,true
001b,blank_synthetic,2381,0,1.249520813,-0.02963467088,-0.02590792085,0.5,0,0.0,true
001b,blank_synthetic,2382,0,-0.6124545039,-0.06422551655,-0.06049876653,0.5,1,0.0,true
001b,blank_synthetic,2383,0,1.51948536,0.02621921351,0.02994596353,0.5,0,0.0,true
001b,blank_synthetic,2384,0,1.240181867,0.09162356434,0.09535031437,0.5,0,0.0,true
001b,blank_synthetic,2385,0,1.643690827,0.1673013467,0.1710280967,0.5,0,0.0,true
001b,blank_synthetic,2386,0,1.128996482,0.2151892182,0.2189159682,0.5,0,0.0,true
001b,blank_synthetic,2387,1,-1.206558768,0.1410240359,0.1448834152,0.5,1,0.0,true
001b,blank_synthetic,2388,0,0.2899888616,0.1521068832,0.1558336332,0.5,0,0.0,true
001b,blank_synthetic,2389,1,1.221256846,0.2045259326,0.2083853119,0.5,1,0.0,true
001b,blank_synthetic,2390,1,0.671665813,0.2315636129,0.2354229921,0.5,0,0.0,true
001b,blank_synthetic,2391,1,0.491073106,0.2499893047,0.2538486839,0.5,1,0.0,true
001b,blank_synthetic,2392,0,1.050599292,0.2910933778,0.2948201278,0.5,0,0.0,true
001b,blank_synthetic,2393,0,-0.8832878529,0.2312491159,0.2349758659,0.5,0,0.0,true
001b,blank_synthetic,2394,0,-0.0617978363,0.2220443483,0.2257710983,0.5,1,0.0,true
001b,blank_synthetic,2395,1,-1.531616879,0.1233645163,0.1272238955,0.5,1,0.0,true
001b,blank_synthetic,2396,0,0.1083206423,0.1259370167,0.1296637667,0.5,0,0.0,true
001b,blank_synthetic,2397,0,1.498471376,0.191837659,0.1955644091,0.5,0,0.0,true
001b,blank_synthetic,2398,1,-0.1148478803,0.1808995938,0.1847589731,0.5,0,0.0,true
001b,blank_synthetic,2399,0,1.270201762,0.2339029448,0.2376296948,0.5,1,0.0,true
001b,blank_synthetic,2400,1,0.007918229021,0.2283973817,0.232256761,0.5,0,0.0,true
001b,blank_synthetic,2401,1,-1.946171996,0.1061863957,0.110045775,0.5,0,0.0,true
001b,blank_synthetic,2402,1,-1.087428944,0.04750979953,0.0513691788,0.5,0,0.0,true
001b,blank_synthetic,2403,0,0.03112261087,0.04786296809,0.05158971811,0.5,0,0.0,true
001b,blank_synthetic,2404,0,1.659250791,0.1231950793,0.1269218293,0.5,0,0.0,true
001b,blank_synthetic,2405,0,-0.3059337698,0.1047804175,0.1085071675,0.5,1,0.0,true
001b,blank_synthetic,2406,1,-0.7882267858,0.06145138821,0.06531076748,0.5,0,0.0,true
001b,blank_synthetic,2407,0,-1.079668769,0.004801029783,0.008527779809,0.5,0,0.0,true
001b,blank_synthetic,2408,1,2.109847637,0.1007328172,0.1045921964,0.5,1,0.0,true
001b,blank_synthetic,2409,1,0.19656012,0.1073158332,0.1111752125,0.5,0,0.0,true
001b,blank_synthetic,2410,1,-1.978650214,0.008654002752,0.01251338202,0.5,1,0.0,true
001b,blank_synthetic,2411,0,0.6146940911,0.03607160877,0.0397983588,0.5,1,0.0,true
001b,blank_synthetic,2412,1,0.1471252854,0.04194142155,0.04580080081,0.5,1,0.0,true
001b,blank_synthetic,2413,1,1.070179663,0.08935104631,0.09321042558,0.5,0,0.0,true
001b,blank_synthetic,2414,0,0.6072786446,0.1149485729,0.118675323,0.5,0,0.0,true
001b,blank_synthetic,2415,0,-0.4343834548,0.09067042249,0.09439717252,0.5,0,0.0,true
001b,blank_synthetic,2416,0,1.109796773,0.1389989211,0.1427256711,0.5,1,0.0,true
001b,blank_synthetic,2417,0,1.203649417,0.1881583852,0.1918851352,0.5,0,0.0,true
001b,blank_synthetic,2418,0,0.6370198673,0.2124063749,0.2161331249,0.5,1,0.0,true
001b,blank_synthetic,2419,1,-0.1083406071,0.2016035156,0.2054628948,0.5,0,0.0,true
001b,blank_synthetic,2420,0,0.7476219506,0.2311711426,0.2348978927,0.5,0,0.0,true
001b,blank_synthetic,2421,0,0.1725439074,0.2340008802,0.2377276302,0.5,1,0.0,true
001b,blank_synthetic,2422,1,0.5546577156,0.2551279346,0.2589873138,0.5,0,0.0,true
001b,blank_synthetic,2423,1,0.3709997968,0.2674966938,0.2713560731,0.5,0,0.0,true
001b,blank_synthetic,2424,1,0.05246214449,0.2635752595,0.2674346387,0.5,0,0.0,true
001b,blank_synthetic,2425,0,-0.8415083062,0.2050809419,0.2088076919,0.5,1,0.0,true
001b,blank_synthetic,2426,1,1.43233174,0.2639758117,0.267835191,0.5,1,0.0,true
001b,blank_synthetic,2427,0,0.3018135668,0.2729825387,0.2767092888,0.5,0,0.0,true
001b,blank_synthetic,2428,0,0.6818363344,0.2997503421,0.3034770921,0.5,0,0.0,true
001b,blank_synthetic,2429,0,-0.1933310786,0.280937252,0.2846640021,0.5,0,0.0,true
001b,blank_synthetic,2430,0,-1.388348208,0.1823255495,0.1860522995,0.5,1,0.0,true
001b,blank_synthetic,2431,1,-0.9585912278,0.1208620317,0.1247214109,0.5,0,0.0,true
001b,blank_synthetic,2432,0,0.700096486,0.1544250576,0.1581518076,0.5,1,0.0,true
001b,blank_synthetic,2433,0,0.7397086862,0.1888699513,0.1925967013,0.5,0,0.0,true
001b,blank_synthetic,2434,0,-2.212538104,0.05109685406,0.05482360409,0.5,0,0.0,true
001b,blank_synthetic,2435,0,-0.6883042554,0.01469541799,0.01842216801,0.5,1,0.0,true
001b,blank_synthetic,2436,0,0.6123800587,0.04537701176,0.04910376179,0.5,1,0.0,true
001b,blank_synthetic,2437,0,-1.054544227,-0.01056812224,-0.006841372218,0.5,1,0.0,true
001b,blank_synthetic,2438,0,-1.118473307,-0.06631821002,-0.06259145999,0.5,1,0.0,true
001b,blank_synthetic,2439,0,0.7324737675,-0.02640155632,-0.0226748063,0.5,0,0.0,true
001b,blank_synthetic,2440,0,-0.0365952426,-0.02764555815,-0.02391880812,0.5,1,0.0,true
001b,blank_synthetic,2441,1,-1.208283849,-0.08813575079,-0.08427637152,0.5,0,0.0,true
001b,blank_synthetic,2442,0,1.216327721,-0.02076457362,-0.0170378236,0.5,1,0.0,true
001b,blank_synthetic,2443,1,-1.031432516,-0.07195042152,-0.06809104225,0.5,1,0.0,true
001b,blank_synthetic,2444,1,1.211861555,-0.006849887738,-0.002990508471,0.5,1,0.0,true
001b,blank_synthetic,2445,1,1.23823428,0.054733589,0.05859296826,0.5,0,0.0,true
001b,blank_synthetic,2446,0,0.44021964,0.07528098235,0.07900773237,0.5,1,0.0,true
001b,blank_synthetic,2447,1,1.534459478,0.1439535467,0.147812926,0.5,1,0.0,true
001b,blank_synthetic,2448,0,0.1921578893,0.1497815356,0.1535082856,0.5,1,0.0,true
001b,blank_synthetic,2449,0,-0.9266398054,0.09633028369,0.1000570337,0.5,0,0.0,true
001b,blank_synthetic,2450,0,0.3637133587,0.1122129893,0.1159397393,0.5,0,0.0,true
001b,blank_synthetic,2451,1,0.05981389507,0.11250711,0.1163664893,0.5,1,0.0,true
001b,blank_synthetic,2452,0,0.9434809243,0.1565674728,0.1602942228,0.5,0,0.0,true
001b,blank_synthetic,2453,1,0.06676866529,0.1561874472,0.1600468265,0.5,0,0.0,true
001b,blank_synthetic,2454,0,-1.010588579,0.09338311187,0.0971098619,0.5,1,0.0,true
001b,blank_synthetic,2455,1,-1.201023664,0.02379636302,0.02765574229,0.5,0,0.0,true
001b,blank_synthetic,2456,0,-0.1547264869,0.0147932136,0.01851996363,0.5,0,0.0,true
001b,blank_synthetic,2457,1,-1.613671791,-0.06987993807,-0.0660205588,0.5,0,0.0,true
001b,blank_synthetic,2458,0,0.008737852964,-0.06764782838,-0.06392107835,0.5,0,0.0,true
001b,blank_synthetic,2459,1,0.03923586183,-0.06380102325,-0.05994164398,0.5,1,0.0,true
001b,blank_synthetic,2460,1,-0.9283100286,-0.1109817135,-0.1071223342,0.5,0,0.0,true
001b,blank_synthetic,2461,1,0.09935927309,-0.102606027,-0.09874664771,0.5,0,0.0,true
001b,blank_synthetic,2462,1,1.181442328,-0.03112771948,-0.02726834021,0.5,1,0.0,true
001b,blank_synthetic,2463,1,1.751974396,0.06221898469,0.06607836396,0.5,0,0.0,true
001b,blank_synthetic,2464,1,-0.01110092563,0.06005832933,0.0639177086,0.5,1,0.0,true
001b,blank_synthetic,2465,0,0.09040939643,0.06341089437,0.06713764439,0.5,1,0.0,true
001b,blank_synthetic,2466,1,-0.5157508673,0.03293272003,0.0367920993,0.5,1,0.0,true
001b,blank_synthetic,2467,1,-0.2012797586,0.0207114678,0.02457084707,0.5,0,0.0,true
001b,blank_synthetic,2468,0,-1.544184053,-0.0641889351,-0.06046218508,0.5,1,0.0,true
001b,blank_synthetic,2469,1,-0.617724597,-0.09550248379,-0.09164310452,0.5,1,0.0,true
001b,blank_synthetic,2470,1,2.44724373,0.03727521115,0.04113459042,0.5,1,0.0,true
001b,blank_synthetic,2471,0,1.383621088,0.09955385956,0.1032806096,0.5,1,0.0,true
001b,blank_synthetic,2472,1,-1.388308059,0.02907882934,0.03293820861,0.5,1,0.0,true
001b,blank_synthetic,2473,1,-0.78444381,-0.008588165176,-0.004728785909,0.5,0,0.0,true
001b,blank_synthetic,2474,0,-0.07833153085,-0.01211351665,-0.008386766621,0.5,1,0.0,true
001b,blank_synthetic,2475,1,0.3453977869,0.005116265601,0.008975644868,0.5,0,0.0,true
001b,blank_synthetic,2476,0,-2.487769348,-0.1046266096,-0.1008998596,0.5,1,0.0,true
001b,blank_synthetic,2477,0,-1.120062898,-0.1485990608,-0.1448723108,0.5,1,0.0,true
001b,blank_synthetic,2478,1,1.467955616,-0.07557166732,-0.07171228806,0.5,0,0.0,true
001b,blank_synthetic,2479,0,0.5465816787,-0.04917669462,-0.04544994459,0.5,0,0.0,true
001b,blank_synthetic,2480,1,1.944530232,0.03710866775,0.04096804702,0.5,1,0.0,true
001b,blank_synthetic,2481,0,0.3281290695,0.05021740408,0.0539441541,0.5,1,0.0,true
001b,blank_synthetic,2482,0,0.6828142788,0.07838390746,0.08211065748,0.5,1,0.0,true
001b,blank_synthetic,2483,1,0.9153345228,0.1155556375,0.1194150168,0.5,1,0.0,true
001b,blank_synthetic,2484,0,-0.6731031824,0.08138500121,0.08511175124,0.5,0,0.0,true
001b,blank_synthetic,2485,1,-0.8174722103,0.04110083654,0.04496021581,0.5,0,0.0,true
001b,blank_synthetic,2486,1,-0.1008376865,0.03535418542,0.03921356468,0.5,1,0.0,true
001b,blank_synthetic,2487,1,0.3520428367,0.0511389417,0.05499832096,0.5,0,0.0,true
001b,blank_synthetic,2488,1,-0.3014842964,0.03502715993,0.03888653919,0.5,0,0.0,true
001b,blank_synthetic,2489,0,-0.2172946869,0.02323589415,0.02696264418,0.5,1,0.0,true
001b,blank_synthetic,2490,1,0.1150407281,0.02853869939,0.03239807866,0.5,1,0.0,true
001b,blank_synthetic,2491,0,0.9444715457,0.07565915289,0.07938590292,0.5,1,0.0,true
001b,blank_synthetic,2492,0,0.7451618792,0.1113041453,0.1150308953,0.5,0,0.0,true
001b,blank_synthetic,2493,1,0.5298283592,0.1356217801,0.1394811594,0.5,0,0.0,true
001b,blank_synthetic,2494,0,1.348803231,0.1951284077,0.1988551577,0.5,1,0.0,true
001b,blank_synthetic,2495,1,0.4486442932,0.2127076958,0.216567075,0.5,1,0.0,true
001b,blank_synthetic,2496,0,0.3316794866,0.2244906052,0.2282173552,0.5,0,0.0,true
001b,blank_synthetic,2497,1,-0.5767964389,0.1851323034,0.1889916827,0.5,0,0.0,true
001b,blank_synthetic,2498,0,-0.182468105,0.170045513,0.173772263,0.5,0,0.0,true
001b,blank_synthetic,2499,0,-1.338355975,0.08407435475,0.08780110477,0.5,0,0.0,true
001b,blank_synthetic,2500,1,0.5104120139,0.1094977248,0.1133571041,0.5,0,0.0,true
001b,blank_synthetic,2501,0,0.3411164356,0.125596993,0.1293237431,0.5,1,0.0,true
001b,blank_synthetic,2502,0,-0.5048805531,0.09236901304,0.09609576307,0.5,0,0.0,true
001b,blank_synthetic,2503,0,0.3132200645,0.1081288483,0.1118555983,0.5,1,0.0,true
001b,blank_synthetic,2504,0,0.4823181682,0.1333445577,0.1370713077,0.5,1,0.0,true
001b,blank_synthetic,2505,1,-0.2397193596,0.1150168816,0.1188762609,0.5,0,0.0,true
001b,blank_synthetic,2506,0,-0.7336336349,0.06468013979,0.06840688981,0.5,0,0.0,true
001b,blank_synthetic,2507,1,0.250001237,0.07862155832,0.08248093759,0.5,0,0.0,true
001b,blank_synthetic,2508,0,-0.03437747613,0.07440716897,0.078133919,0.5,0,0.0,true
001b,blank_synthetic,2509,1,2.920328372,0.2011530292,0.2050124084,0.5,1,0.0,true
001b,blank_synthetic,2510,1,1.618235127,0.2617183665,0.2655777458,0.5,0,0.0,true
001b,blank_synthetic,2511,0,-0.2662525616,0.2415132311,0.2452399811,0.5,0,0.0,true
001b,blank_synthetic,2512,1,-1.808463441,0.1331195484,0.1369789277,0.5,0,0.0,true
001b,blank_synthetic,2513,0,-0.1963982368,0.1202015786,0.1239283287,0.5,1,0.0,true
001b,blank_synthetic,2514,0,0.177862796,0.1258249944,0.1295517444,0.5,0,0.0,true
001b,blank_synthetic,2515,1,-0.9133060494,0.07492730217,0.07878668144,0.5,0,0.0,true
001b,blank_synthetic,2516,0,1.210095602,0.1296479079,0.133374658,0.5,1,0.0,true
001b,blank_synthetic,2517,1,-0.3702913839,0.1074003641,0.1112597433,0.5,0,0.0,true
001b,blank_synthetic,2518,1,-0.1525869942,0.09678741054,0.1006467898,0.5,0,0.0,true
001b,blank_synthetic,2519,0,-0.7524180793,0.05388779756,0.05761454759,0.5,0,0.0,true
001b,blank_synthetic,2520,1,-2.333422946,-0.0625833524,-0.05872397313,0.5,1,0.0,true
001b,blank_synthetic,2521,1,1.264341652,-0.0006539481012,0.003205431166,0.5,1,0.0,true
001b,blank_synthetic,2522,1,0.4609718893,0.02104834692,0.02490772618,0.5,1,0.0,true
001b,blank_synthetic,2523,1,-0.3286850323,0.004641735611,0.008501114878,0.5,1,0.0,true
001b,blank_synthetic,2524,1,-0.7200385512,-0.03065221791,-0.02679283864,0.5,0,0.0,true
001b,blank_synthetic,2525,1,0.604892534,0.0003907747087,0.004250153976,0.5,1,0.0,true
001b,blank_synthetic,2526,1,-0.3143029172,-0.0155706433,-0.01171126403,0.5,0,0.0,true
001b,blank_synthetic,2527,1,-0.03727215115,-0.01711640358,-0.01325702431,0.5,1,0.0,true
001b,blank_synthetic,2528,1,-0.1890927986,-0.02675667414,-0.02289729487,0.5,0,0.0,true
001b,blank_synthetic,2529,0,-0.6847886168,-0.06269607012,-0.05896932009,0.5,1,0.0,true
001b,blank_synthetic,2530,1,-0.784494203,-0.1026478211,-0.09878844187,0.5,1,0.0,true
001b,blank_synthetic,2531,1,1.875962707,0.004183070485,0.008042449752,0.5,0,0.0,true
001b,blank_synthetic,2532,0,-0.5257014719,-0.023007431,-0.01928068097,0.5,1,0.0,true
001b,blank_synthetic,2533,1,-0.6911212815,-0.05814740479,-0.05428802553,0.5,0,0.0,true
001b,blank_synthetic,2534,1,-0.4283010634,-0.07916026951,-0.07530089025,0.5,0,0.0,true
001b,blank_synthetic,2535,1,-0.6860722343,-0.1130208214,-0.1091614421,0.5,1,0.0,true
001b,blank_synthetic,2536,0,0.1312898292,-0.1028554979,-0.09912874792,0.5,0,0.0,true
001b,blank_synthetic,2537,0,0.971770228,-0.04391699454,-0.04019024452,0.5,0,0.0,true
001b,blank_synthetic,2538,1,0.7340282022,-0.001374635172,0.002484744095,0.5,0,0.0,true
001b,blank_synthetic,2539,0,0.534248539,0.02879851355,0.03252526357,0.5,0,0.0,true
001b,blank_synthetic,2540,0,1.377196516,0.1014956055,0.1052223555,0.5,0,0.0,true
001b,blank_synthetic,2541,1,-1.646929724,0.006324020195,0.01018339946,0.5,1,0.0,true
001b,blank_synthetic,2542,0,-0.08345632003,0.001736654782,0.005463404807,0.5,1,0.0,true
001b,blank_synthetic,2543,0,-0.5765196837,-0.02938901662,-0.0256622666,0.5,0,0.0,true
001b,blank_synthetic,2544,1,1.172960237,0.03476854701,0.03862792628,0.5,0,0.0,true
001b,blank_synthetic,2545,1,-0.3836915909,0.01292994788,0.01678932715,0.5,0,0.0,true
001b,blank_synthetic,2546,0,-1.162786231,-0.05005102152,-0.04632427149,0.5,0,0.0,true
001b,blank_synthetic,2547,0,-1.038438035,-0.1024643649,-0.09873761491,0.5,0,0.0,true
001b,blank_synthetic,2548,0,0.9956500047,-0.04429255959,-0.04056580956,0.5,0,0.0,true
001b,blank_synthetic,2549,0,0.3604695822,-0.02348416313,-0.0197574131,0.5,0,0.0,true
001b,blank_synthetic,2550,1,-0.6186387382,-0.05659881764,-0.05273943838,0.5,0,0.0,true
001b,blank_synthetic,2551,0,-0.9649526597,-0.1064354138,-0.1027086637,0.5,1,0.0,true
001b,blank_synthetic,2552,0,0.8307715223,-0.05586990658,-0.05214315655,0.5,1,0.0,true
001b,blank_synthetic,2553,1,-0.01146831263,-0.05510202053,-0.05124264127,0.5,0,0.0,true
001b,blank_synthetic,2554,1,-1.239447552,-0.1194509611,-0.1155915818,0.5,1,0.0,true
001b,blank_synthetic,2555,1,-0.7421525372,-0.1556745587,-0.1518151795,0.5,0,0.0,true
001b,blank_synthetic,2556,1,-0.576085752,-0.1826211701,-0.1787617909,0.5,1,0.0,true
001b,blank_synthetic,2557,1,1.298196494,-0.09749985424,-0.09364047497,0.5,1,0.0,true
001b,blank_synthetic,2558,1,-1.093513292,-0.1509697857,-0.1471104064,0.5,0,0.0,true
001b,blank_synthetic,2559,1,-0.9387397949,-0.1941827644,-0.1903233851,0.5,1,0.0,true
001b,blank_synthetic,2560,1,-0.8229558482,-0.2302692884,-0.2264099092,0.5,1,0.0,true
001b,blank_synthetic,2561,0,-0.6280149712,-0.2564110303,-0.2526842803,0.5,0,0.0,true
001b,blank_synthetic,2562,0,-0.02691431853,-0.251437991,-0.247711241,0.5,1,0.0,true
001b,blank_synthetic,2563,0,-0.05881169975,-0.2484618584,-0.2447351083,0.5,0,0.0,true
001b,blank_synthetic,2564,1,1.360480141,-0.151364246,-0.1475048667,0.5,0,0.0,true
001b,blank_synthetic,2565,0,-1.121001308,-0.2037149815,-0.1999882315,0.5,0,0.0,true
001b,blank_synthetic,2566,0,0.05523824256,-0.1954051692,-0.1916784192,0.5,1,0.0,true
001b,blank_synthetic,2567,0,-0.6285216929,-0.2240463863,-0.2203196363,0.5,0,0.0,true
001b,blank_synthetic,2568,0,0.3997721865,-0.1937535151,-0.190026765,0.5,0,0.0,true
001b,blank_synthetic,2569,0,-1.099761625,-0.2444879855,-0.2407612354,0.5,1,0.0,true
001b,blank_synthetic,2570,0,-1.174460297,-0.2938987036,-0.2901719536,0.5,1,0.0,true
001b,blank_synthetic,2571,0,0.8051611063,-0.234751246,-0.2310244959,0.5,1,0.0,true
001b,blank_synthetic,2572,1,-1.524090819,-0.295130369,-0.2912709898,0.5,0,0.0,true
001b,blank_synthetic,2573,1,0.2446750556,-0.2735745265,-0.2697151472,0.5,1,0.0,true
001b,blank_synthetic,2574,0,-0.8357855658,-0.3072921032,-0.3035653532,0.5,1,0.0,true
001b,blank_synthetic,2575,0,-2.35602534,-0.3719007752,-0.3681740252,0.5,0,0.0,true
001b,blank_synthetic,2576,1,-1.359979612,-0.411956089,-0.4080967098,0.5,1,0.0,true
001b,blank_synthetic,2577,0,-0.9048334106,-0.4374698894,-0.4337431393,0.5,0,0.0,true
001b,blank_synthetic,2578,1,-1.591909888,-0.476484563,-0.4726251837,0.5,1,0.0,true
001b,blank_synthetic,2579,1,-0.2053550867,-0.473802316,-0.4699429367,0.5,0,0.0,true
001b,blank_synthetic,2580,0,-0.9789589777,-0.4984956671,-0.494768917,0.5,0,0.0,true
001b,blank_synthetic,2581,1,-1.693523975,-0.5333877073,-0.5295283281,0.5,0,0.0,true
001b,blank_synthetic,2582,1,-0.738981668,-0.5482061293,-0.54434675,0.5,1,0.0,true
001b,blank_synthetic,2583,0,0.01975283348,-0.5333721864,-0.5296454364,0.5,0,0.0,true
001b,blank_synthetic,2584,0,-0.8279356888,-0.5515486087,-0.5478218586,0.5,0,0.0,true
001b,blank_synthetic,2585,0,1.256993889,-0.45756382,-0.45383707,0.5,0,0.0,true
001b,blank_synthetic,2586,1,0.07359354813,-0.4423051947,-0.4384458155,0.5,1,0.0,true
001b,blank_synthetic,2587,0,1.277573023,-0.3524117786,-0.3486850286,0.5,0,0.0,true
001b,blank_synthetic,2588,0,0.2998117011,-0.3278665409,-0.3241397909,0.5,1,0.0,true
001b,blank_synthetic,2589,1,0.7022012879,-0.2802979576,-0.2764385783,0.5,1,0.0,true
001b,blank_synthetic,2590,0,0.6157058608,-0.2390798177,-0.2353530677,0.5,1,0.0,true
001b,blank_synthetic,2591,0,-0.2316598767,-0.2447922455,-0.2410654954,0.5,0,0.0,true
001b,blank_synthetic,2592,0,-0.500327357,-0.2635332314,-0.2598064814,0.5,1,0.0,true
001b,blank_synthetic,2593,1,-0.6029674963,-0.2867039207,-0.2828445415,0.5,0,0.0,true
001b,blank_synthetic,2594,0,0.2228801541,-0.2666796894,-0.2629529394,0.5,1,0.0,true
001b,blank_synthetic,2595,0,-1.222325505,-0.314542037,-0.310815287,0.5,0,0.0,true
001b,blank_synthetic,2596,1,0.57942735,-0.2715210612,-0.267661682,0.5,1,0.0,true
001b,blank_synthetic,2597,1,0.5676201448,-0.2302097914,-0.2263504121,0.5,0,0.0,true
001b,blank_synthetic,2598,1,-0.4212929399,-0.2471205149,-0.2432611356,0.5,0,0.0,true
001b,blank_synthetic,2599,0,0.2577344664,-0.2252617655,-0.2215350154,0.5,0,0.0,true
001b,blank_synthetic,2600,1,-1.323372646,-0.2816751348,-0.2778157556,0.5,0,0.0,true
001b,blank_synthetic,2601,1,-0.1956581752,-0.2855145234,-0.2816551441,0.5,0,0.0,true
001b,blank_synthetic,2602,1,0.561225701,-0.2422841198,-0.2384247405,0.5,1,0.0,true
001b,blank_synthetic,2603,0,-0.781380905,-0.2771549978,-0.2734282478,0.5,0,0.0,true
001b,blank_synthetic,2604,0,0.2064302518,-0.2572484097,-0.2535216597,0.5,0,0.0,true
001b,blank_synthetic,2605,0,-1.360606808,-0.3135040188,-0.3097772688,0.5,1,0.0,true
001b,blank_synthetic,2606,0,-0.2975535201,-0.3222594438,-0.3185326938,0.5,0,0.0,true
001b,blank_synthetic,2607,1,-1.347627906,-0.3718819148,-0.3680225355,0.5,1,0.0,true
001b,blank_synthetic,2608,1,1.394547818,-0.2636682924,-0.2598089132,0.5,1,0.0,true
001b,blank_synthetic,2609,1,-0.7237500924,-0.2930125113,-0.289153132,0.5,0,0.0,true
001b,blank_synthetic,2610,1,0.03106576949,-0.2838135984,-0.2799542192,0.5,1,0.0,true
001b,blank_synthetic,2611,1,0.2952200873,-0.2585932915,-0.2547339122,0.5,1,0.0,true
001b,blank_synthetic,2612,0,-1.601013625,-0.3197263638,-0.3159996138,0.5,1,0.0,true
001b,blank_synthetic,2613,1,1.416429303,-0.2182034619,-0.2143440826,0.5,0,0.0,true
001b,blank_synthetic,2614,1,-0.4527235546,-0.2359228074,-0.2320634282,0.5,0,0.0,true
001b,blank_synthetic,2615,1,-0.9633363053,-0.2757016505,-0.2718422712,0.5,0,0.0,true
001b,blank_synthetic,2616,1,2.29402966,-0.1229767868,-0.1191174076,0.5,1,0.0,true
001b,blank_synthetic,2617,0,-0.3681400958,-0.1376145855,-0.1338878355,0.5,0,0.0,true
001b,blank_synthetic,2618,0,0.1796944412,-0.1249390307,-0.1212122806,0.5,1,0.0,true
001b,blank_synthetic,2619,1,0.7563194181,-0.08132290974,-0.07746353047,0.5,1,0.0,true
001b,blank_synthetic,2620,1,-0.250418899,-0.09222529175,-0.08836591249,0.5,1,0.0,true
001b,blank_synthetic,2621,1,-0.7883308317,-0.1298891661,-0.1260297868,0.5,0,0.0,true
001b,blank_synthetic,2622,0,-0.06818586087,-0.130271161,-0.126544411,0.5,0,0.0,true
001b,blank_synthetic,2623,0,-0.7453492336,-0.165526819,-0.161800069,0.5,1,0.0,true
001b,blank_synthetic,2624,1,2.029508516,-0.04253566653,-0.03867628727,0.5,1,0.0,true
001b,blank_synthetic,2625,1,0.1541442389,-0.03354429882,-0.02968491955,0.5,0,0.0,true
001b,blank_synthetic,2626,0,0.8705264461,0.0127491091,0.01647585912,0.5,0,0.0,true
001b,blank_synthetic,2627,1,0.08416224877,0.01686491938,0.02072429865,0.5,0,0.0,true
001b,blank_synthetic,2628,0,-1.093114639,-0.04131945779,-0.03759270776,0.5,0,0.0,true
001b,blank_synthetic,2629,1,-1.948068568,-0.1312284299,-0.1273690507,0.5,1,0.0,true
001b,blank_synthetic,2630,0,0.1295776327,-0.1213888353,-0.1176620853,0.5,1,0.0,true
001b,blank_synthetic,2631,1,0.3740901981,-0.09880923119,-0.09494985192,0.5,1,0.0,true
001b,blank_synthetic,2632,1,-0.5635984565,-0.1247120565,-0.1208526772,0.5,0,0.0,true
001b,blank_synthetic,2633,1,-0.7318519811,-0.1581179256,-0.1542585464,0.5,0,0.0,true
001b,blank_synthetic,2634,1,-1.416148042,-0.2179829195,-0.2141235403,0.5,0,0.0,true
001b,blank_synthetic,2635,1,-0.4181667793,-0.2331965622,-0.229337183,0.5,0,0.0,true
001b,blank_synthetic,2636,0,-0.6233098513,-0.257705363,-0.253978613,0.5,1,0.0,true
001b,blank_synthetic,2637,1,0.6059206265,-0.2160703048,-0.2122109255,0.5,1,0.0,true
001b,blank_synthetic,2638,0,0.6950641146,-0.1699463269,-0.1662195769,0.5,1,0.0,true
001b,blank_synthetic,2639,0,-0.05846506616,-0.1688742702,-0.1651475202,0.5,1,0.0,true
